source,category,title,description,href,image_url,image_key
intl-zh-cn,开发与运维,编译构建 CodeArts Build,提供开箱即用、快速的构建能力,https://www.huaweicloud.com/intl/zh-cn/product/cloudbuild.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/CodeArtsBuild.png,DeveloperServices/CodeArtsBuild.png
intl-zh-cn,开发与运维,软件开发生产线 CodeArts,内置华为实践的一站式软件开发平台,https://www.huaweicloud.com/intl/zh-cn/product/devcloud.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/CodeArts.png,DeveloperServices/CodeArts.png
intl-zh-cn,开发与运维,部署 CodeArts Deploy,提供可视化、一键式部署服务,https://www.huaweicloud.com/intl/zh-cn/product/clouddeploy.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/CodeArtsDeploy.png,DeveloperServices/CodeArtsDeploy.png
intl-zh-cn,开发与运维,需求管理 CodeArts Req,为研发团队提供高效需求管理服务,https://www.huaweicloud.com/intl/zh-cn/product/projectman.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/CodeArtsReq.png,DeveloperServices/CodeArtsReq.png
intl-zh-cn,开天aPaaS,云消息服务 KooMessage,一站式富媒体消息服务,https://www.huaweicloud.com/intl/zh-cn/product/koomessage.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/aPaaS/KooMessage.png,aPaaS/KooMessage.png
intl-zh-cn,开天aPaaS,云空间服务 KooDrive,数字内容中枢，内容协作更高效,https://www.huaweicloud.com/intl/zh-cn/product/koodrive.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/aPaaS/KooDrive.png,aPaaS/KooDrive.png
intl-zh-cn,数据库,Flexus云数据库RDS,基于开源MySQL内核的轻量级数据库,https://www.huaweicloud.com/intl/zh-cn/product/flexus-rds.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/FRDS.png,Compute/FRDS.png
intl-zh-cn,数据库,云原生多模数据库 GeminiDB,云原生多模数据库，兼容主流NoSQL协议,https://www.huaweicloud.com/intl/zh-cn/product/geminidb.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Databases/GaussDBfornosql.png,Databases/GaussDBfornosql.png
intl-zh-cn,数据库,云数据库 GaussDB,企业级分布式关系型数据库产品,https://www.huaweicloud.com/intl/zh-cn/product/gaussdb.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Databases/GaussDB.png,Databases/GaussDB.png
intl-zh-cn,数据库,云数据库 RDS for MariaDB,开源数据库、即开即用、稳定可靠,https://www.huaweicloud.com/intl/zh-cn/product/mariadb.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Databases/RDSforMariaDB.png,Databases/RDSforMariaDB.png
intl-zh-cn,数据库,云数据库 RDS for MySQL,开源、性能优越，搭配LAMP,https://www.huaweicloud.com/intl/zh-cn/product/mysql.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Databases/RDSforMySQL.png,Databases/RDSforMySQL.png
intl-zh-cn,数据库,云数据库 RDS for PostgreSQL,开源数据库，保证数据的可靠性和完整性,https://www.huaweicloud.com/intl/zh-cn/product/pg.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Databases/RDSforPostgreSQL.png,Databases/RDSforPostgreSQL.png
intl-zh-cn,数据库,云数据库 TaurusDB,完全兼容MySQL的企业级分布式数据库,https://www.huaweicloud.com/intl/zh-cn/product/taurusdb.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Databases/GaussDBforMySQL.png,Databases/GaussDBforMySQL.png
intl-zh-cn,数据库,分布式数据库中间件 DDM,实现海量数据高并发访问,https://www.huaweicloud.com/intl/zh-cn/product/ddm.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Databases/DDM.png,Databases/DDM.png
intl-zh-cn,数据库,分布式缓存服务 DCS,兼容Redis®的高速内存数据处理引擎,https://www.huaweicloud.com/intl/zh-cn/product/dcs.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Middleware/Redis.png,Middleware/Redis.png
intl-zh-cn,数据库,数据复制服务 DRS,业务不停机中完成数据库迁移上云,https://www.huaweicloud.com/intl/zh-cn/product/drs.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Databases/DRS.png,Databases/DRS.png
intl-zh-cn,数据库,数据库和应用迁移 UGO,专注于异构数据库结构迁移的专业云服务,https://www.huaweicloud.com/intl/zh-cn/product/ugo.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Databases/UGO.png,Databases/UGO.png
intl-zh-cn,数据库,数据管理服务 DAS,数据库管理专家,https://www.huaweicloud.com/intl/zh-cn/product/das.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Databases/DAS.png,Databases/DAS.png
intl-zh-cn,数据库,文档数据库服务 DDS,支持集群和副本集部署，弹性伸缩,https://www.huaweicloud.com/intl/zh-cn/product/dds.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Databases/DDS.png,Databases/DDS.png
intl-zh-cn,管理与监管,云审计服务 CTS,提供云账户下资源的操作记录,https://www.huaweicloud.com/intl/zh-cn/product/cts.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ManagementGovernance/CTS.png,ManagementGovernance/CTS.png
intl-zh-cn,管理与监管,云日志服务 LTS,提供日志收集、实时查询、存储等功能,https://www.huaweicloud.com/intl/zh-cn/product/lts.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ManagementGovernance/LTS.png,ManagementGovernance/LTS.png
intl-zh-cn,管理与监管,云监控服务 CES,提供云上及本地资源的立体化监控平台,https://www.huaweicloud.com/intl/zh-cn/product/ces.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ManagementGovernance/CES.png,ManagementGovernance/CES.png
intl-zh-cn,管理与监管,云运维中心 COC,提供安全、高效的一站式智能运维平台,https://www.huaweicloud.com/intl/zh-cn/product/coc.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ManagementGovernance/COC.png,ManagementGovernance/COC.png
intl-zh-cn,管理与监管,优化顾问 OA,一键识别云资源潜在风险并给出优化建议,https://www.huaweicloud.com/intl/zh-cn/product/oa.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ManagementGovernance/OA.png,ManagementGovernance/OA.png
intl-zh-cn,管理与监管,应用性能管理 APM,实时监控并管理企业应用性能和故障,https://www.huaweicloud.com/intl/zh-cn/product/apm.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ManagementGovernance/APM.png,ManagementGovernance/APM.png
intl-zh-cn,管理与监管,应用运维管理 AOM,提供立体运维平台，实时监控应用,https://www.huaweicloud.com/intl/zh-cn/product/aom.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ManagementGovernance/AOM.png,ManagementGovernance/AOM.png
intl-zh-cn,管理与监管,消息通知服务 SMN,依据用户的需求主动推送通知消息,https://www.huaweicloud.com/intl/zh-cn/product/smn.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ManagementGovernance/SMN.png,ManagementGovernance/SMN.png
intl-zh-cn,管理与监管,组织 Organizations,提供多账号关系的管理能力,https://www.huaweicloud.com/intl/zh-cn/product/organizations.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ManagementGovernance/Organizations.png,ManagementGovernance/Organizations.png
intl-zh-cn,管理与监管,统一身份认证服务 IAM,提供身份认证和权限管理功能,https://www.huaweicloud.com/intl/zh-cn/product/iam.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ManagementGovernance/IAM.png,ManagementGovernance/IAM.png
intl-zh-cn,管理与监管,资源治理中心 RGC,搭建并治理安全可扩展的多账号环境,https://www.huaweicloud.com/intl/zh-cn/product/rgc.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ManagementGovernance/RGC.png,ManagementGovernance/RGC.png
intl-zh-cn,管理与监管,资源编排服务 RFS,批量自动化创建云服务资源,https://www.huaweicloud.com/intl/zh-cn/product/aos.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ManagementGovernance/RFS.png,ManagementGovernance/RFS.png
intl-zh-cn,管理与监管,资源访问管理 RAM,提供安全的跨账号共享资源的能力,https://www.huaweicloud.com/intl/zh-cn/product/ram.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ManagementGovernance/RAM.png,ManagementGovernance/RAM.png
intl-zh-cn,管理与监管,配置审计 Config,提供全局资源配置管理，配置检测能力,https://www.huaweicloud.com/intl/zh-cn/product/rms.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ManagementGovernance/RMS.png,ManagementGovernance/RMS.png
intl-zh-cn,精选推荐,AI开发平台ModelArts,面向AI开发者的一站式开发平台,https://www.huaweicloud.com/intl/zh-cn/product/modelarts.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/AI/ModelArts.png,AI/ModelArts.png
intl-zh-cn,精选推荐,Flexus云服务,新一代性能倍增、体验跃级的云服务系列,https://www.huaweicloud.com/intl/zh-cn/product/flexus.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/Flexus.png,Compute/Flexus.png
intl-zh-cn,精选推荐,云容器引擎 CCE,提供高可靠的企业级容器应用管理服务,https://www.huaweicloud.com/intl/zh-cn/product/cce.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Containers/CCE.png,Containers/CCE.png
intl-zh-cn,精选推荐,云搜索服务 CSS,提供多条件检索与分析能力,https://www.huaweicloud.com/intl/zh-cn/product/css.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Analytics/CSS.png,Analytics/CSS.png
intl-zh-cn,精选推荐,云数据库 GaussDB,新一代企业级分布式关系型数据库产品,https://www.huaweicloud.com/intl/zh-cn/product/gaussdb.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Databases/GaussDB.png,Databases/GaussDB.png
intl-zh-cn,精选推荐,云空间服务 KooDrive,数字内容中枢，内容协作更高效,https://www.huaweicloud.com/intl/zh-cn/product/koodrive.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/aPaaS/KooDrive.png,aPaaS/KooDrive.png
intl-zh-cn,精选推荐,对象存储服务 OBS,稳定、安全、高效、易用的云存储服务,https://www.huaweicloud.com/intl/zh-cn/product/obs.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Storage/OBS.png,Storage/OBS.png
intl-zh-cn,精选推荐,弹性云服务器 ECS,可随时自动获取、弹性伸缩的云服务器,https://www.huaweicloud.com/intl/zh-cn/product/ecs.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/ECS.png,Compute/ECS.png
intl-zh-cn,精选推荐,弹性负载均衡 ELB,将流量自动分发到多台云服务器,https://www.huaweicloud.com/intl/zh-cn/product/elb.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Networking/ELB.png,Networking/ELB.png
intl-zh-cn,精选推荐,虚拟私有云 VPC,隔离的、私密的虚拟网络环境,https://www.huaweicloud.com/intl/zh-cn/product/vpc.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Networking/VPC.png,Networking/VPC.png
intl-zh-cn,网络,NAT网关 NAT,提供网络地址转换服务,https://www.huaweicloud.com/intl/zh-cn/product/nat.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Networking/NAT.png,Networking/NAT.png
intl-zh-cn,网络,VPC终端节点 VPCEP,提供VPC之间的私密连接通道,https://www.huaweicloud.com/intl/zh-cn/product/vpcep.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Networking/VPCEP.png,Networking/VPCEP.png
intl-zh-cn,网络,云专线 DC,搭建本地数据中心与VPC间的专属连接通道,https://www.huaweicloud.com/intl/zh-cn/product/dc.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Networking/DC.png,Networking/DC.png
intl-zh-cn,网络,云解析服务 DNS,提供高可用，高扩展的DNS和管理服务,https://www.huaweicloud.com/intl/zh-cn/product/dns.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/BusinessApplications/DNS.png,BusinessApplications/DNS.png
intl-zh-cn,网络,云连接 CC,支持多Region VPC互通的混合云组网,https://www.huaweicloud.com/intl/zh-cn/product/cc.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Networking/CC.png,Networking/CC.png
intl-zh-cn,网络,企业交换机 ESW,云上与云下的大二层连接通道,https://www.huaweicloud.com/intl/zh-cn/product/esw.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Networking/ESW.png,Networking/ESW.png
intl-zh-cn,网络,企业路由器 ER,提供高可靠的集中路由管理能力,https://www.huaweicloud.com/intl/zh-cn/product/er.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Networking/ER.png,Networking/ER.png
intl-zh-cn,网络,全球加速 GA,提供SLA稳定的加速传输,https://www.huaweicloud.com/intl/zh-cn/product/ga.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Networking/GA.png,Networking/GA.png
intl-zh-cn,网络,弹性公网IP EIP,提供独立的公网IP资源,https://www.huaweicloud.com/intl/zh-cn/product/eip.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Networking/EIP.png,Networking/EIP.png
intl-zh-cn,网络,弹性负载均衡 ELB,将流量自动分发到多台云服务器,https://www.huaweicloud.com/intl/zh-cn/product/elb.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Networking/ELB.png,Networking/ELB.png
intl-zh-cn,网络,虚拟专用网络 VPN,数据中心与华为云的IPsec加密连接通道,https://www.huaweicloud.com/intl/zh-cn/product/vpn.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Networking/VPN.png,Networking/VPN.png
intl-zh-cn,网络,虚拟私有云 VPC,隔离的、私密的虚拟网络环境,https://www.huaweicloud.com/intl/zh-cn/product/vpc.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Networking/VPC.png,Networking/VPC.png
intl-zh-cn,视频,媒体处理 MPC,经济、高效、弹性的音视频转码和处理,https://www.huaweicloud.com/intl/zh-cn/product/mpc.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/MediaServices/MPC.png,MediaServices/MPC.png
intl-zh-cn,视频,数字内容生产线MetaStudio,提供一站式数字内容生产解决方案,https://www.huaweicloud.com/intl/zh-cn/product/metastudio.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/MediaServices/MetaStudio.png,MediaServices/MetaStudio.png
intl-zh-cn,视频,行业视频管理服务 IVM,面向机器视觉设备提供统一的设备管理,https://www.huaweicloud.com/intl/zh-cn/product/ivm.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/SecurityCompliance/IVM.png,SecurityCompliance/IVM.png
intl-zh-cn,视频,视频点播VOD,安全、流畅、可定制的视频点播服务,https://www.huaweicloud.com/intl/zh-cn/product/vod.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/MediaServices/VOD.png,MediaServices/VOD.png
intl-zh-cn,视频,视频直播 Live,端到端视频直播解决方案,https://www.huaweicloud.com/intl/zh-cn/product/live.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/MediaServices/Live.png,MediaServices/Live.png
intl-zh-cn,计算,Flexus云服务,新一代性能倍增、体验跃级的云服务系列,https://www.huaweicloud.com/intl/zh-cn/product/flexus.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/Flexus.png,Compute/Flexus.png
intl-zh-cn,计算,Flexus云服务器X实例,柔性算力，六倍性能，旗舰体验,https://www.huaweicloud.com/intl/zh-cn/product/flexus-x.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/FECSX.png,Compute/FECSX.png
intl-zh-cn,计算,Flexus应用服务器L实例,即开即用的轻量型云服务器,https://www.huaweicloud.com/intl/zh-cn/product/flexus-l.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/FECSL.png,Compute/FECSL.png
intl-zh-cn,计算,GPU加速云服务器 GACS,提供GPU计算资源的弹性云服务器,https://www.huaweicloud.com/intl/zh-cn/product/gpu.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/GACS.png,Compute/GACS.png
intl-zh-cn,计算,专属主机 DeH,满足对计算资源的隔离和性能要求,https://www.huaweicloud.com/intl/zh-cn/product/deh.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/DeH.png,Compute/DeH.png
intl-zh-cn,计算,专属计算集群服务 DCC,提供资源物理隔离的专属计算资源池,https://www.huaweicloud.com/intl/zh-cn/product/dcc.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/dcc.png,Compute/dcc.png
intl-zh-cn,计算,云化数据中心 CloudDC,助力自持资产客户快速云化转型,https://www.huaweicloud.com/intl/zh-cn/product/clouddc.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/CloudDC.svg,Compute/CloudDC.svg
intl-zh-cn,计算,云手机服务器 CPH,具有虚拟手机功能的云服务器,https://www.huaweicloud.com/intl/zh-cn/product/cph.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/CPH.png,Compute/CPH.png
intl-zh-cn,计算,函数工作流 FunctionGraph,用户无需配置或管理服务器,https://www.huaweicloud.com/intl/zh-cn/product/functiongraph.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/FunctionGraph.png,Compute/FunctionGraph.png
intl-zh-cn,计算,弹性云服务器 ECS,可随时自动获取、弹性伸缩的云服务器,https://www.huaweicloud.com/intl/zh-cn/product/ecs.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/ECS.png,Compute/ECS.png
intl-zh-cn,计算,弹性伸缩 AS,自动调整计算资源,https://www.huaweicloud.com/intl/zh-cn/product/as.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/AS.png,Compute/AS.png
intl-zh-cn,计算,裸金属服务器 BMS,高性能、高安全的云上物理服务器,https://www.huaweicloud.com/intl/zh-cn/product/bms.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/BMS.png,Compute/BMS.png
intl-zh-cn,计算,镜像服务 IMS,提供完善的镜像管理能力,https://www.huaweicloud.com/intl/zh-cn/product/ims.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/IMS.png,Compute/IMS.png
intl-zh-cn,迁移,主机迁移服务 SMS,把数据中心或其他云上主机迁移到华为云,https://www.huaweicloud.com/intl/zh-cn/product/sms.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Migration/SMS.png,Migration/SMS.png
intl-zh-cn,迁移,云数据迁移 CDM,提供同/异构数据源之间批量数据迁移服务,https://www.huaweicloud.com/intl/zh-cn/product/cdm.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Migration/CDM.png,Migration/CDM.png
intl-zh-cn,迁移,对象存储迁移服务 OMS,实现公有云对象存储数据迁移,https://www.huaweicloud.com/intl/zh-cn/product/oms.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Migration/OMS.png,Migration/OMS.png
intl-zh-cn,迁移,迁移中心 MgC,一站式迁移和现代化平台,https://www.huaweicloud.com/intl/zh-cn/product/mgc.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Migration/MGC.png,Migration/MGC.png
